    K_d          mu_d     log10_Kp_crack  log10_asp_crack    Kp
    48.512827    24.771494    -2.765039    -1.792480     0.100000
     7.463942     4.931563    -2.765039    -3.336426     0.100000
    25.196468    16.978221    -2.527148    -2.542480     0.100000
    48.525458    24.731883    -3.465039    -2.542480     0.100000
    51.603090    25.396693    -2.527148    -1.086426     0.100000
    51.603090    25.396693    -2.527148    -1.086426     0.100000
    48.525458    24.731883    -3.465039    -2.542480     0.100000
    53.377501    25.812679    -3.465039    -1.086426     0.100000
    53.540006    25.849640    -3.927148    -1.042480     0.100000
    48.494072    24.604732    -2.065039    -1.042480     0.100000
    51.658279    25.435707    -3.927148    -2.586426     0.100000
    51.658279    25.435707    -3.927148    -2.586426     0.100000
    48.494072    24.604732    -2.065039    -1.042480     0.100000
     5.420407     4.568668    -2.065039    -2.586426     0.100000
    45.448453    21.880966    -4.102148    -3.854980     0.100000
    33.180515    15.793799    -3.640039    -3.854980     0.100000
    46.344042    23.462950    -4.102148    -3.523926     0.100000
    46.344042    23.462950    -4.102148    -3.523926     0.100000
    33.180515    15.793799    -3.640039    -3.854980     0.100000
    35.889712    19.422759    -3.640039    -3.523926     0.100000
    36.445432    21.596701    -2.702148    -2.354980     0.100000
    19.552117    14.608984    -2.240039    -2.354980     0.100000
    44.011284    23.765495    -2.702148    -2.023926     0.100000
    44.011284    23.765495    -2.702148    -2.023926     0.100000
    19.552117    14.608984    -2.240039    -2.354980     0.100000
    31.552685    20.003336    -2.240039    -2.023926     0.100000
     0.307893     0.036215    -2.002148    -3.104980     0.100000
    50.699258    25.297044    -4.340039    -3.104980     0.100000
     1.286645     0.714601    -2.002148    -2.773926     0.100000
     1.286645     0.714601    -2.002148    -2.773926     0.100000
    50.699258    25.297044    -4.340039    -3.104980     0.100000
    52.694011    25.624847    -4.340039    -2.773926     0.100000
    52.764734    25.695425    -3.402148    -1.604980     0.100000
    51.206798    25.370796    -2.940039    -1.604980     0.100000
    53.204000    25.778730    -3.402148    -1.273926     0.100000
    53.204000    25.778730    -3.402148    -1.273926     0.100000
    51.206798    25.370796    -2.940039    -1.604980     0.100000
    52.436538    25.611326    -2.940039    -1.273926     0.100000
    50.274625    25.011264    -3.752148    -2.729980     0.100000
     0.690477     0.298693    -1.890039    -2.729980     0.100000
    53.194562    25.782960    -3.752148    -1.648926     0.100000
    53.194562    25.782960    -3.752148    -1.648926     0.100000
     0.690477     0.298693    -1.890039    -2.729980     0.100000
    32.065669    20.031856    -1.890039    -1.648926     0.100000
    49.620542    24.957531    -2.352148    -1.229980     0.100000
    53.132316    25.761803    -3.290039    -1.229980     0.100000
     2.068526     1.098955    -2.352148    -3.148926     0.100000
     2.068526     1.098955    -2.352148    -3.148926     0.100000
    53.132316    25.761803    -3.290039    -1.229980     0.100000
    30.205969    19.357210    -3.290039    -3.148926     0.100000
    14.341682     8.660974    -3.052148    -3.479980     0.100000
     1.633724     0.327893    -2.590039    -3.479980     0.100000
    44.029658    23.721262    -3.052148    -2.398926     0.100000
    44.029658    23.721262    -3.052148    -2.398926     0.100000
     1.633724     0.327893    -2.590039    -3.479980     0.100000
    31.625005    19.913326    -2.590039    -2.398926     0.100000
    53.461396    25.833798    -4.452148    -1.979980     0.100000
    53.172145    25.770725    -3.990039    -1.979980     0.100000
    49.759286    23.923743    -4.452148    -3.898926     0.100000
    49.759286    23.923743    -4.452148    -3.898926     0.100000
    53.172145    25.770725    -3.990039    -1.979980     0.100000
    43.163377    20.608611    -3.990039    -3.898926     0.100000
    49.545696    23.778722    -4.430273    -3.925293     0.100000
     0.317506     0.016177    -2.743164    -3.925293     0.100000
    53.416968    25.829146    -4.430273    -2.000488     0.100000
    53.416968    25.829146    -4.430273    -2.000488     0.100000
     0.317506     0.016177    -2.743164    -3.925293     0.100000
    45.163206    24.046747    -2.743164    -2.000488     0.100000
    43.180837    23.484929    -3.030273    -2.425293     0.100000
    52.676874    25.679584    -4.143164    -2.425293     0.100000
    13.093976     7.675553    -3.030273    -3.500488     0.100000
    13.093976     7.675553    -3.030273    -3.500488     0.100000
    52.676874    25.679584    -4.143164    -2.425293     0.100000
    47.007826    23.770951    -4.143164    -3.500488     0.100000
     1.657891     0.724575    -2.330273    -3.175293     0.100000
     0.292807     0.028710    -2.043164    -3.175293     0.100000
    49.245776    24.873728    -2.330273    -1.250488     0.100000
    49.245776    24.873728    -2.330273    -1.250488     0.100000
     0.292807     0.028710    -2.043164    -3.175293     0.100000
    45.579432    23.954424    -2.043164    -1.250488     0.100000
    53.147648    25.773593    -3.730273    -1.675293     0.100000
    52.715690    25.686138    -3.443164    -1.675293     0.100000
    50.055940    24.931742    -3.730273    -2.750488     0.100000
    50.055940    24.931742    -3.730273    -2.750488     0.100000
    52.715690    25.686138    -3.443164    -1.675293     0.100000
    47.018407    24.077089    -3.443164    -2.750488     0.100000
    45.841504    23.609600    -3.380273    -2.800293     0.100000
    52.954315    25.687880    -4.493164    -2.800293     0.100000
    33.783278    20.734389    -3.380273    -3.125488     0.100000
    33.783278    20.734389    -3.380273    -3.125488     0.100000
    52.954315    25.687880    -4.493164    -2.800293     0.100000
    51.454747    25.446196    -4.493164    -3.125488     0.100000
    43.575407    23.446232    -1.980273    -1.300293     0.100000
    52.733655    25.677950    -3.093164    -1.300293     0.100000
    35.763654    21.295316    -1.980273    -1.625488     0.100000
    35.763654    21.295316    -1.980273    -1.625488     0.100000
    52.733655    25.677950    -3.093164    -1.300293     0.100000
    51.828899    25.502642    -3.093164    -1.625488     0.100000
     2.028096     0.412851    -2.680273    -3.550293     0.100000
    40.023435    20.944243    -3.793164    -3.550293     0.100000
     0.265691     0.012035    -2.680273    -3.875488     0.100000
     0.265691     0.012035    -2.680273    -3.875488     0.100000
    40.023435    20.944243    -3.793164    -3.550293     0.100000
    38.188436    18.205685    -3.793164    -3.875488     0.100000
    53.121421    25.772330    -4.080273    -2.050293     0.100000
    35.739484    21.430320    -2.393164    -2.050293     0.100000
    52.628290    25.672554    -4.080273    -2.375488     0.100000
    52.628290    25.672554    -4.080273    -2.375488     0.100000
    35.739484    21.430320    -2.393164    -2.050293     0.100000
    25.030069    17.265238    -2.393164    -2.375488     0.100000
    50.897717    24.911200    -3.905273    -2.987793     0.100000
    48.496183    24.043232    -3.618164    -2.987793     0.100000
    53.428662    25.828792    -3.905273    -1.437988     0.100000
    53.428662    25.828792    -3.905273    -1.437988     0.100000
    48.496183    24.043232    -3.618164    -2.987793     0.100000
    53.255189    25.792957    -3.618164    -1.437988     0.100000
    48.730040    24.809382    -2.505273    -1.487793     0.100000
    44.716277    23.833353    -2.218164    -1.487793     0.100000
    15.316016     9.517246    -2.505273    -2.937988     0.100000
    15.316016     9.517246    -2.505273    -2.937988     0.100000
    44.716277    23.833353    -2.218164    -1.487793     0.100000
     3.309662     1.944436    -2.218164    -2.937988     0.100000
     0.111074     0.000898    -1.805273    -3.737793     0.100000
    48.649542    23.707068    -4.318164    -3.737793     0.100000
     7.966275     7.176619    -1.805273    -2.187988     0.100000
     7.966275     7.176619    -1.805273    -2.187988     0.100000
    48.649542    23.707068    -4.318164    -3.737793     0.100000
    53.225987    25.792656    -4.318164    -2.187988     0.100000
    48.399229    24.796611    -3.205273    -2.237793     0.100000
    44.197479    23.812712    -2.918164    -2.237793     0.100000
    16.700809     8.274929    -3.205273    -3.687988     0.100000
    16.700809     8.274929    -3.205273    -3.687988     0.100000
    44.197479    23.812712    -2.918164    -2.237793     0.100000
     5.351754     1.723435    -2.918164    -3.687988     0.100000
    34.902066    20.175181    -3.555273    -3.362793     0.100000
     0.122206     0.003060    -1.868164    -3.362793     0.100000
    35.543133    20.698207    -3.555273    -3.312988     0.100000
    35.543133    20.698207    -3.555273    -3.312988     0.100000
     0.122206     0.003060    -1.868164    -3.362793     0.100000
     0.156123     0.005745    -1.868164    -3.312988     0.100000
    34.854034    20.903388    -2.155273    -1.862793     0.100000
    51.706425    25.467563    -3.268164    -1.862793     0.100000
    36.081513    21.359504    -2.155273    -1.812988     0.100000
    36.081513    21.359504    -2.155273    -1.812988     0.100000
    51.706425    25.467563    -3.268164    -1.862793     0.100000
    51.865243    25.506493    -3.268164    -1.812988     0.100000
    35.380125    20.793134    -2.855273    -2.612793     0.100000
    25.017965    16.633453    -2.568164    -2.612793     0.100000
    36.299393    21.244161    -2.855273    -2.562988     0.100000
    36.299393    21.244161    -2.855273    -2.562988     0.100000
    25.017965    16.633453    -2.568164    -2.612793     0.100000
    26.266723    17.388765    -2.568164    -2.562988     0.100000
    53.573964    25.857829    -4.255273    -1.112793     0.100000
    53.535793    25.849183    -3.968164    -1.112793     0.100000
    53.578066    25.858588    -4.255273    -1.062988     0.100000
    53.578066    25.858588    -4.255273    -1.062988     0.100000
    53.535793    25.849183    -3.968164    -1.112793     0.100000
    53.543731    25.850653    -3.968164    -1.062988     0.100000
    52.578813    25.650938    -4.167773    -2.519043     0.100000
     9.617167     8.026025    -2.130664    -2.519043     0.100000
    46.326474    22.042325    -4.167773    -3.969238     0.100000
    46.326474    22.042325    -4.167773    -3.969238     0.100000
     9.617167     8.026025    -2.130664    -2.519043     0.100000
     0.103289     0.000809    -2.130664    -3.969238     0.100000
    52.599096    25.625460    -2.767773    -1.019043     0.100000
    53.437670    25.825315    -3.530664    -1.019043     0.100000
    35.621136    21.204654    -2.767773    -2.469238     0.100000
    35.621136    21.204654    -2.767773    -2.469238     0.100000
    53.437670    25.825315    -3.530664    -1.019043     0.100000
    49.649189    25.027115    -3.530664    -2.469238     0.100000
     0.256038     0.018392    -2.067773    -3.269043     0.100000
    10.729707     7.893715    -2.830664    -3.269043     0.100000
     0.252840     0.020377    -2.067773    -3.219238     0.100000
     0.252840     0.020377    -2.067773    -3.219238     0.100000
    10.729707     7.893715    -2.830664    -3.269043     0.100000
    11.796643     8.986690    -2.830664    -3.219238     0.100000
    52.587902    25.659021    -3.467773    -1.769043     0.100000
    53.435278    25.831098    -4.230664    -1.769043     0.100000
    52.684203    25.679600    -3.467773    -1.719238     0.100000
    52.684203    25.679600    -3.467773    -1.719238     0.100000
    53.435278    25.831098    -4.230664    -1.769043     0.100000
    53.452301    25.834661    -4.230664    -1.719238     0.100000
    13.744519     6.892875    -3.117773    -3.644043     0.100000
    16.425547     8.465014    -3.180664    -3.644043     0.100000
    52.697789    25.672493    -3.117773    -1.344238     0.100000
    52.697789    25.672493    -3.117773    -1.344238     0.100000
    16.425547     8.465014    -3.180664    -3.644043     0.100000
    52.820078    25.698696    -3.180664    -1.344238     0.100000
     6.179604     5.728934    -1.717773    -2.144043     0.100000
     8.587227     7.674477    -1.780664    -2.144043     0.100000
     0.179426     0.018376    -1.717773    -2.844238     0.100000
     0.179426     0.018376    -1.717773    -2.844238     0.100000
     8.587227     7.674477    -1.780664    -2.144043     0.100000
     0.215617     0.026422    -1.780664    -2.844238     0.100000
    12.149957     7.947698    -2.417773    -2.894043     0.100000
    50.845407    25.002296    -3.880664    -2.894043     0.100000
    35.183438    21.255723    -2.417773    -2.094238     0.100000
    35.183438    21.255723    -2.417773    -2.094238     0.100000
    50.845407    25.002296    -3.880664    -2.894043     0.100000
    52.757049    25.701781    -3.880664    -2.094238     0.100000
    53.408403    25.824193    -3.817773    -1.394043     0.100000
    49.373705    24.939300    -2.480664    -1.394043     0.100000
    40.385421    20.816348    -3.817773    -3.594238     0.100000
    40.385421    20.816348    -3.817773    -3.594238     0.100000
    49.373705    24.939300    -2.480664    -1.394043     0.100000
     0.320567     0.018609    -2.480664    -3.594238     0.100000
    44.809318    23.191598    -3.992773    -3.456543     0.100000
    45.863123    23.538216    -4.055664    -3.456543     0.100000
    51.784517    25.439657    -3.992773    -2.656738     0.100000
    51.784517    25.439657    -3.992773    -2.656738     0.100000
    45.863123    23.538216    -4.055664    -3.456543     0.100000
    52.025683    25.497023    -4.055664    -2.656738     0.100000
    44.254265    23.617865    -2.592773    -1.956543     0.100000
    45.371439    23.915040    -2.655664    -1.956543     0.100000
    51.605260    25.409458    -2.592773    -1.156738     0.100000
    51.605260    25.409458    -2.592773    -1.156738     0.100000
    45.371439    23.915040    -2.655664    -1.956543     0.100000
    51.870205    25.471017    -2.655664    -1.156738     0.100000
     0.795829     0.391914    -1.892773    -2.706543     0.100000
    45.966248    23.861073    -3.355664    -2.706543     0.100000
     0.111915     0.002295    -1.892773    -3.406738     0.100000
     0.111915     0.002295    -1.892773    -3.406738     0.100000
    45.966248    23.861073    -3.355664    -2.706543     0.100000
    27.470003    16.666137    -3.355664    -3.406738     0.100000
    53.159080    25.766906    -3.292773    -1.206543     0.100000
    44.771291    23.713721    -1.955664    -1.206543     0.100000
    51.676285    25.454177    -3.292773    -1.906738     0.100000
    51.676285    25.454177    -3.292773    -1.906738     0.100000
    44.771291    23.713721    -1.955664    -1.206543     0.100000
    26.471957    17.615349    -1.955664    -1.906738     0.100000
    41.839233    23.240384    -3.642773    -3.081543     0.100000
    21.930515    15.790233    -3.005664    -3.081543     0.100000
    51.422303    25.434475    -3.642773    -2.281738     0.100000
    51.422303    25.434475    -3.642773    -2.281738     0.100000
    21.930515    15.790233    -3.005664    -3.081543     0.100000
    45.037572    24.012689    -3.005664    -2.281738     0.100000
    43.489589    23.542457    -2.242773    -1.581543     0.100000
    53.533759    25.850828    -4.405664    -1.581543     0.100000
     0.129816     0.002037    -2.242773    -3.781738     0.100000
     0.129816     0.002037    -2.242773    -3.781738     0.100000
    53.533759    25.850828    -4.405664    -1.581543     0.100000
    49.462370    23.976854    -4.405664    -3.781738     0.100000
     3.406679     0.643171    -2.942773    -3.831543     0.100000
     0.157172     0.002946    -2.305664    -3.831543     0.100000
    51.567145    25.443198    -2.942773    -1.531738     0.100000
    51.567145    25.443198    -2.942773    -1.531738     0.100000
     0.157172     0.002946    -2.305664    -3.831543     0.100000
    45.502765    24.045127    -2.305664    -1.531738     0.100000
    53.117025    25.770451    -4.342773    -2.331543     0.100000
    51.509322    25.449307    -3.705664    -2.331543     0.100000
    51.120626    25.389569    -4.342773    -3.031738     0.100000
    51.120626    25.389569    -4.342773    -3.031738     0.100000
    51.509322    25.449307    -3.705664    -2.331543     0.100000
    44.070826    23.829335    -3.705664    -3.031738     0.100000
    50.438810    25.198619    -4.386523    -3.222168     0.100000
    49.560889    25.002554    -4.274414    -3.222168     0.100000
    49.608084    24.531564    -4.386523    -3.547363     0.100000
    49.608084    24.531564    -4.386523    -3.547363     0.100000
    49.560889    25.002554    -4.274414    -3.222168     0.100000
    48.509723    24.150185    -4.274414    -3.547363     0.100000
    50.855270    25.297471    -2.986523    -1.722168     0.100000
    50.079740    25.129369    -2.874414    -1.722168     0.100000
    47.995532    24.707405    -2.986523    -2.047363     0.100000
    47.995532    24.707405    -2.986523    -2.047363     0.100000
    50.079740    25.129369    -2.874414    -1.722168     0.100000
    46.514429    24.370310    -2.874414    -2.047363     0.100000
     0.099920     0.000968    -2.286523    -3.972168     0.100000
    29.815133    13.539600    -3.574414    -3.972168     0.100000
     8.623172     6.205560    -2.286523    -2.797363     0.100000
     8.623172     6.205560    -2.286523    -2.797363     0.100000
    29.815133    13.539600    -3.574414    -3.972168     0.100000
    48.464924    24.414007    -3.574414    -2.797363     0.100000
    50.784501    25.276264    -3.686523    -2.472168     0.100000
    12.814381    10.376696    -2.174414    -2.472168     0.100000
    53.389483    25.819056    -3.686523    -1.297363     0.100000
    53.389483    25.819056    -3.686523    -1.297363     0.100000
    12.814381    10.376696    -2.174414    -2.472168     0.100000
    46.913540    24.318408    -2.174414    -1.297363     0.100000
    23.887715    13.029496    -3.336523    -3.597168     0.100000
     0.325582     0.020216    -2.524414    -3.597168     0.100000
    52.476546    25.637283    -3.336523    -1.672363     0.100000
    52.476546    25.637283    -3.336523    -1.672363     0.100000
     0.325582     0.020216    -2.524414    -3.597168     0.100000
    46.828885    24.388307    -2.524414    -1.672363     0.100000
    16.817121    13.206578    -1.936523    -2.097168     0.100000
    52.833215    25.716626    -3.924414    -2.097168     0.100000
     0.189542     0.012492    -1.936523    -3.172363     0.100000
     0.189542     0.012492    -1.936523    -3.172363     0.100000
    52.833215    25.716626    -3.924414    -2.097168     0.100000
    45.751083    24.155777    -3.924414    -3.172363     0.100000
    23.063060    14.281012    -2.636523    -2.847168     0.100000
     0.270743     0.041034    -1.824414    -2.847168     0.100000
    32.561171    20.222131    -2.636523    -2.422363     0.100000
    32.561171    20.222131    -2.636523    -2.422363     0.100000
     0.270743     0.041034    -1.824414    -2.847168     0.100000
     2.296963     2.038077    -1.824414    -2.422363     0.100000
    53.502237    25.843440    -4.036523    -1.347168     0.100000
    52.890854    25.713942    -3.224414    -1.347168     0.100000
    44.078217    20.999498    -4.036523    -3.922363     0.100000
    44.078217    20.999498    -4.036523    -3.922363     0.100000
    52.890854    25.713942    -3.224414    -1.347168     0.100000
    13.890630     5.476205    -3.224414    -3.922363     0.100000
    40.514349    19.777239    -3.861523    -3.784668     0.100000
     0.087832     0.000573    -1.999414    -3.784668     0.100000
    50.622335    24.816557    -3.861523    -2.984863     0.100000
    50.622335    24.816557    -3.861523    -2.984863     0.100000
     0.087832     0.000573    -1.999414    -3.784668     0.100000
     0.424804     0.072524    -1.999414    -2.984863     0.100000
    30.620850    19.637880    -2.461523    -2.284668     0.100000
    49.842066    25.105400    -3.399414    -2.284668     0.100000
    48.283025    24.705147    -2.461523    -1.484863     0.100000
    48.283025    24.705147    -2.461523    -1.484863     0.100000
    49.842066    25.105400    -3.399414    -2.284668     0.100000
    52.957022    25.732261    -3.399414    -1.484863     0.100000
     0.162602     0.011743    -1.761523    -3.034668     0.100000
    12.207415     9.945841    -2.699414    -3.034668     0.100000
     0.096284     0.000623    -1.761523    -3.734863     0.100000
     0.096284     0.000623    -1.761523    -3.734863     0.100000
    12.207415     9.945841    -2.699414    -3.034668     0.100000
     0.477897     0.033679    -2.699414    -3.734863     0.100000
    52.355069    25.609076    -3.161523    -1.534668     0.100000
    53.467083    25.837248    -4.099414    -1.534668     0.100000
    47.926808    24.691961    -3.161523    -2.234863     0.100000
    47.926808    24.691961    -3.161523    -2.234863     0.100000
    53.467083    25.837248    -4.099414    -1.534668     0.100000
    52.905545    25.730481    -4.099414    -2.234863     0.100000
    48.327749    24.576844    -3.511523    -2.659668     0.100000
    50.461594    25.117110    -3.749414    -2.659668     0.100000
    52.517571    25.639981    -3.511523    -1.859863     0.100000
    52.517571    25.639981    -3.511523    -1.859863     0.100000
    50.461594    25.117110    -3.749414    -2.659668     0.100000
    52.976056    25.735648    -3.749414    -1.859863     0.100000
    47.785434    24.479049    -2.111523    -1.159668     0.100000
    50.136224    25.061623    -2.349414    -1.159668     0.100000
     0.172394     0.007760    -2.111523    -3.359863     0.100000
     0.172394     0.007760    -2.111523    -3.359863     0.100000
    50.136224    25.061623    -2.349414    -1.159668     0.100000
     0.610032     0.074639    -2.349414    -3.359863     0.100000
     7.465364     4.462485    -2.811523    -3.409668     0.100000
    50.340824    24.995182    -4.449414    -3.409668     0.100000
    52.503781    25.612276    -2.811523    -1.109863     0.100000
    52.503781    25.612276    -2.811523    -1.109863     0.100000
    50.340824    24.995182    -4.449414    -3.409668     0.100000
    53.588823    25.861186    -4.449414    -1.109863     0.100000
    53.374066    25.816817    -4.211523    -1.909668     0.100000
    50.274309    25.141748    -3.049414    -1.909668     0.100000
    52.553863    25.631493    -4.211523    -2.609863     0.100000
    52.553863    25.631493    -4.211523    -2.609863     0.100000
    50.274309    25.141748    -3.049414    -1.909668     0.100000
    40.815402    22.565200    -3.049414    -2.609863     0.100000
    49.369715    24.864090    -4.299023    -3.315918     0.100000
    27.338483    17.329459    -3.311914    -3.315918     0.100000
    53.067943    25.760906    -4.299023    -2.328613     0.100000
    53.067943    25.760906    -4.299023    -2.328613     0.100000
    27.338483    17.329459    -3.311914    -3.315918     0.100000
    48.656636    24.843304    -3.311914    -2.328613     0.100000
    49.630427    25.020344    -2.899023    -1.815918     0.100000
    27.499064    18.198012    -1.911914    -1.815918     0.100000
     2.023592     0.271791    -2.899023    -3.828613     0.100000
     2.023592     0.271791    -2.899023    -3.828613     0.100000
    27.499064    18.198012    -1.911914    -1.815918     0.100000
     0.065734     0.000162    -1.911914    -3.828613     0.100000
    10.962662     8.848202    -2.199023    -2.565918     0.100000
    52.039744    25.526465    -4.011914    -2.565918     0.100000
    42.640352    23.316358    -2.199023    -1.578613     0.100000
    42.640352    23.316358    -2.199023    -1.578613     0.100000
    52.039744    25.526465    -4.011914    -2.565918     0.100000
    53.415847    25.827122    -4.011914    -1.578613     0.100000
    53.447760    25.828488    -3.599023    -1.065918     0.100000
    52.021682    25.493235    -2.611914    -1.065918     0.100000
    40.907394    22.991003    -3.599023    -3.078613     0.100000
    40.907394    22.991003    -3.599023    -3.078613     0.100000
    52.021682    25.493235    -2.611914    -1.065918     0.100000
     8.238793     6.781268    -2.611914    -3.078613     0.100000
    42.695385    22.046933    -3.249023    -2.940918     0.100000
     4.622625     2.848219    -2.261914    -2.940918     0.100000
    44.137251    23.335419    -3.249023    -2.703613     0.100000
    44.137251    23.335419    -3.249023    -2.703613     0.100000
     4.622625     2.848219    -2.261914    -2.940918     0.100000
     9.850454     7.512595    -2.261914    -2.703613     0.100000
    37.033678    21.612541    -1.849023    -1.440918     0.100000
    53.287370    25.799658    -3.661914    -1.440918     0.100000
    42.709236    23.139135    -1.849023    -1.203613     0.100000
    42.709236    23.139135    -1.849023    -1.203613     0.100000
    53.287370    25.799658    -3.661914    -1.440918     0.100000
    53.420564    25.824468    -3.661914    -1.203613     0.100000
     0.254690     0.012196    -2.549023    -3.690918     0.100000
     6.751856     2.480791    -2.961914    -3.690918     0.100000
     1.442068     0.278284    -2.549023    -3.453613     0.100000
     1.442068     0.278284    -2.549023    -3.453613     0.100000
     6.751856     2.480791    -2.961914    -3.690918     0.100000
    11.504385     7.024483    -2.961914    -3.453613     0.100000
    52.706544    25.691990    -3.949023    -2.190918     0.100000
    53.260779    25.799343    -4.361914    -2.190918     0.100000
    53.145802    25.766621    -3.949023    -1.953613     0.100000
    53.145802    25.766621    -3.949023    -1.953613     0.100000
    53.260779    25.799343    -4.361914    -2.190918     0.100000
    53.432772    25.828221    -4.361914    -1.953613     0.100000
    52.133708    25.484896    -4.124023    -2.753418     0.100000
    30.699550    18.385785    -2.786914    -2.753418     0.100000
    53.569787    25.856461    -4.124023    -1.016113     0.100000
    53.569787    25.856461    -4.124023    -1.016113     0.100000
    30.699550    18.385785    -2.786914    -2.753418     0.100000
    52.648234    25.636973    -2.786914    -1.016113     0.100000
    51.778685    25.462873    -2.724023    -1.253418     0.100000
    53.549996    25.853106    -4.186914    -1.253418     0.100000
    33.118343    20.254333    -2.724023    -2.516113     0.100000
    33.118343    20.254333    -2.724023    -2.516113     0.100000
    53.549996    25.853106    -4.186914    -1.253418     0.100000
    52.627217    25.661499    -4.186914    -2.516113     0.100000
     0.136679     0.003071    -2.024023    -3.503418     0.100000
     0.114530     0.002354    -2.086914    -3.503418     0.100000
    33.105613    20.384859    -2.024023    -1.766113     0.100000
    33.105613    20.384859    -2.024023    -1.766113     0.100000
     0.114530     0.002354    -2.086914    -3.503418     0.100000
    35.168119    21.089119    -2.086914    -1.766113     0.100000
    51.648472    25.480980    -3.424023    -2.003418     0.100000
    51.906802    25.532893    -3.486914    -2.003418     0.100000
    32.132419    19.658591    -3.424023    -3.266113     0.100000
    32.132419    19.658591    -3.424023    -3.266113     0.100000
    51.906802    25.532893    -3.486914    -2.003418     0.100000
    34.155820    20.421928    -3.486914    -3.266113     0.100000
    37.592313    17.893928    -3.774023    -3.878418     0.100000
    39.443046    18.820717    -3.836914    -3.878418     0.100000
    38.946394    19.896044    -3.774023    -3.641113     0.100000
    38.946394    19.896044    -3.774023    -3.641113     0.100000
    39.443046    18.820717    -3.836914    -3.878418     0.100000
    40.605449    20.621794    -3.836914    -3.641113     0.100000
    24.174650    16.872542    -2.374023    -2.378418     0.100000
    26.634840    17.963494    -2.436914    -2.378418     0.100000
    32.273956    20.271476    -2.374023    -2.141113     0.100000
    32.273956    20.271476    -2.374023    -2.141113     0.100000
    26.634840    17.963494    -2.436914    -2.378418     0.100000
    34.358394    20.986646    -2.436914    -2.141113     0.100000
    23.012383    16.223766    -3.074023    -3.128418     0.100000
    25.334679    17.336603    -3.136914    -3.128418     0.100000
    38.596221    20.729254    -3.074023    -2.891113     0.100000
    38.596221    20.729254    -3.074023    -2.891113     0.100000
    25.334679    17.336603    -3.136914    -3.128418     0.100000
    40.297775    21.372763    -3.136914    -2.891113     0.100000
    53.538094    25.851766    -4.474023    -1.628418     0.100000
    27.045351    18.068535    -1.736914    -1.628418     0.100000
    53.569407    25.857652    -4.474023    -1.391113     0.100000
    53.569407    25.857652    -4.474023    -1.391113     0.100000
    27.045351    18.068535    -1.736914    -1.628418     0.100000
    34.996111    20.906313    -1.736914    -1.391113     0.100000
    50.509910    25.084382    -4.463086    -3.374512     0.100000
    42.913339    22.899713    -3.869727    -3.374512     0.100000
    51.455031    25.451403    -4.463086    -3.090332     0.100000
    51.455031    25.451403    -4.463086    -3.090332     0.100000
    42.913339    22.899713    -3.869727    -3.374512     0.100000
    45.928397    24.257108    -3.869727    -3.090332     0.100000
    50.546300    25.212342    -3.063086    -1.874512     0.100000
    42.930366    23.341038    -2.469727    -1.874512     0.100000
    51.841580    25.504130    -3.063086    -1.590332     0.100000
    51.841580    25.504130    -3.063086    -1.590332     0.100000
    42.930366    23.341038    -2.469727    -1.874512     0.100000
    47.131331    24.453026    -2.469727    -1.590332     0.100000
    16.148573    11.942309    -2.363086    -2.624512     0.100000
    43.309265    23.266890    -3.169727    -2.624512     0.100000
     0.115280     0.001806    -2.363086    -3.840332     0.100000
     0.115280     0.001806    -2.363086    -3.840332     0.100000
    43.309265    23.266890    -3.169727    -2.624512     0.100000
    12.485519     5.039436    -3.169727    -3.840332     0.100000
    53.485003    25.837799    -3.763086    -1.124512     0.100000
    42.547768    23.026163    -1.769727    -1.124512     0.100000
    51.730608    25.493770    -3.763086    -2.340332     0.100000
    51.730608    25.493770    -3.763086    -2.340332     0.100000
    42.547768    23.026163    -1.769727    -1.124512     0.100000
     2.522057     2.321896    -1.769727    -2.340332     0.100000
    45.641642    22.944901    -3.413086    -2.999512     0.100000
    28.693035    15.848142    -2.819727    -2.999512     0.100000
    52.003850    25.514704    -3.413086    -1.965332     0.100000
    52.003850    25.514704    -3.413086    -1.965332     0.100000
    28.693035    15.848142    -2.819727    -2.999512     0.100000
    47.684932    24.497428    -2.819727    -1.965332     0.100000
    40.039883    22.560879    -2.013086    -1.499512     0.100000
    53.511162    25.846036    -4.219727    -1.499512     0.100000
     0.157363     0.004376    -2.013086    -3.465332     0.100000
     0.157363     0.004376    -2.013086    -3.465332     0.100000
    53.511162    25.846036    -4.219727    -1.499512     0.100000
    48.082697    24.221638    -4.219727    -3.465332     0.100000
     0.497058     0.035314    -2.713086    -3.749512     0.100000
     0.161714     0.002662    -2.119727    -3.749512     0.100000
    51.879541    25.480957    -2.713086    -1.215332     0.100000
    51.879541    25.480957    -2.713086    -1.215332     0.100000
     0.161714     0.002662    -2.119727    -3.749512     0.100000
    47.221478    24.361074    -2.119727    -1.215332     0.100000
    52.905490    25.730340    -4.113086    -2.249512     0.100000
    50.918293    25.332811    -3.519727    -2.249512     0.100000
    52.140789    25.503030    -4.113086    -2.715332     0.100000
    52.140789    25.503030    -4.113086    -2.715332     0.100000
    50.918293    25.332811    -3.519727    -2.249512     0.100000
    48.153502    24.457255    -3.519727    -2.715332     0.100000
    51.279748    25.213905    -3.938086    -2.812012     0.100000
     8.624107     6.133847    -2.294727    -2.812012     0.100000
    44.942137    23.781940    -3.938086    -3.277832     0.100000
    44.942137    23.781940    -3.938086    -3.277832     0.100000
