    K_d          mu_d     log10_Kp_crack  log10_asp_crack    Kp
    18.419116     0.162287    -1.921240    -2.949707     0.100000
    49.353862    14.216519    -3.374463    -3.702637     0.100000
    53.946968    23.530357    -3.374463    -2.949707     0.100000
    54.036676    24.997621    -3.071240    -2.202637     0.100000
    48.024801    20.314378    -2.224463    -2.202637     0.100000
    54.538667    25.667525    -3.071240    -1.449707     0.100000
    54.538667    25.667525    -3.071240    -1.449707     0.100000
    48.024801    20.314378    -2.224463    -2.202637     0.100000
    51.027178    24.402102    -2.224463    -1.449707     0.100000
    52.743009    20.446407    -3.358740    -3.327637     0.100000
    35.277485     4.450619    -2.511963    -3.327637     0.100000
    54.958348    25.821299    -3.358740    -1.074707     0.100000
    54.958348    25.821299    -3.358740    -1.074707     0.100000
    35.277485     4.450619    -2.511963    -3.327637     0.100000
    53.750882    25.454268    -2.511963    -1.074707     0.100000
    49.421023    22.919114    -2.208740    -1.827637     0.100000
    54.939422    25.771811    -3.661963    -1.827637     0.100000
    45.019190    14.634307    -2.208740    -2.574707     0.100000
    45.019190    14.634307    -2.208740    -2.574707     0.100000
    54.939422    25.771811    -3.661963    -1.827637     0.100000
    54.765589    25.356736    -3.661963    -2.574707     0.100000
    52.236238    22.172398    -2.783740    -2.577637     0.100000
    37.392879     8.681726    -1.936963    -2.577637     0.100000
    53.521628    25.063185    -2.783740    -1.824707     0.100000
    53.521628    25.063185    -2.783740    -1.824707     0.100000
    37.392879     8.681726    -1.936963    -2.577637     0.100000
    45.267409    20.645583    -1.936963    -1.824707     0.100000
    55.107892    25.866114    -3.933740    -1.077637     0.100000
    54.780108    25.767673    -3.086963    -1.077637     0.100000
    54.530111    24.299920    -3.933740    -3.324707     0.100000
    54.530111    24.299920    -3.933740    -3.324707     0.100000
    54.780108    25.767673    -3.086963    -1.077637     0.100000
    50.587868    16.791295    -3.086963    -3.324707     0.100000
    54.823050    25.188615    -3.951709    -3.022949     0.100000
    17.780663     0.067244    -1.883057    -3.022949     0.100000
    55.014554    25.770287    -3.951709    -2.176270     0.100000
    55.014554    25.770287    -3.951709    -2.176270     0.100000
    17.780663     0.067244    -1.883057    -3.022949     0.100000
    41.508838    15.665177    -1.883057    -2.176270     0.100000
    53.925777    25.430615    -2.801709    -1.522949     0.100000
    54.430308    25.616367    -3.033057    -1.522949     0.100000
    27.163473     1.613587    -2.801709    -3.676270     0.100000
    27.163473     1.613587    -2.801709    -3.676270     0.100000
    54.430308    25.616367    -3.033057    -1.522949     0.100000
    41.381803     7.049581    -3.033057    -3.676270     0.100000
    18.327179     0.003522    -2.226709    -3.772949     0.100000
    18.648001     0.005736    -2.458057    -3.772949     0.100000
    51.139698    24.465123    -2.226709    -1.426270     0.100000
    51.139698    24.465123    -2.226709    -1.426270     0.100000
    18.648001     0.005736    -2.458057    -3.772949     0.100000
    52.738347    25.043304    -2.458057    -1.426270     0.100000
    54.571242    25.369882    -3.376709    -2.272949     0.100000
    54.814052    25.580150    -3.608057    -2.272949     0.100000
    53.989843    23.648992    -3.376709    -2.926270     0.100000
    53.989843    23.648992    -3.376709    -2.926270     0.100000
    54.814052    25.580150    -3.608057    -2.272949     0.100000
    54.473121    24.544110    -3.608057    -2.926270     0.100000
    49.655350    15.217089    -3.089209    -3.397949     0.100000
    52.009212    18.905741    -3.320557    -3.397949     0.100000
    53.727261    24.075927    -3.089209    -2.551270     0.100000
    53.727261    24.075927    -3.089209    -2.551270     0.100000
    52.009212    18.905741    -3.320557    -3.397949     0.100000
    54.316103    24.804712    -3.320557    -2.551270     0.100000
    44.875207    19.949480    -1.939209    -1.897949     0.100000
    48.673545    22.212366    -2.170557    -1.897949     0.100000
    50.286054    24.350702    -1.939209    -1.051270     0.100000
    50.286054    24.350702    -1.939209    -1.051270     0.100000
    48.673545    22.212366    -2.170557    -1.897949     0.100000
    52.224581    24.978343    -2.170557    -1.051270     0.100000
    49.421901    18.464655    -2.514209    -2.647949     0.100000
    54.911711    25.515211    -3.895557    -2.647949     0.100000
    37.031397     5.285471    -2.514209    -3.301270     0.100000
    37.031397     5.285471    -2.514209    -3.301270     0.100000
    54.911711    25.515211    -3.895557    -2.647949     0.100000
    54.507568    24.268272    -3.895557    -3.301270     0.100000
    55.050727    25.848689    -3.664209    -1.147949     0.100000
    54.245814    25.603183    -2.745557    -1.147949     0.100000
    54.944609    25.777983    -3.664209    -1.801270     0.100000
    54.944609    25.777983    -3.664209    -1.801270     0.100000
    54.245814    25.603183    -2.745557    -1.147949     0.100000
    53.403753    25.029018    -2.745557    -1.801270     0.100000
    49.191527    13.840344    -3.520459    -3.960449     0.100000
    51.868568    17.990040    -3.751807    -3.960449     0.100000
    54.987516    25.828333    -3.520459    -1.238770     0.100000
    54.987516    25.828333    -3.520459    -1.238770     0.100000
    51.868568    17.990040    -3.751807    -3.960449     0.100000
    55.059694    25.850680    -3.751807    -1.238770     0.100000
    48.730861    19.121369    -2.370459    -2.460449     0.100000
    51.255345    21.646820    -2.601807    -2.460449     0.100000
    46.299078    14.432143    -2.370459    -2.738770     0.100000
    46.299078    14.432143    -2.370459    -2.738770     0.100000
    51.255345    21.646820    -2.601807    -2.460449     0.100000
    49.854535    18.348299    -2.601807    -2.738770     0.100000
    17.094362     0.004789    -1.795459    -3.210449     0.100000
    52.320136    20.021327    -3.176807    -3.210449     0.100000
    40.975409    16.692879    -1.795459    -1.988770     0.100000
    40.975409    16.692879    -1.795459    -1.988770     0.100000
    52.320136    20.021327    -3.176807    -3.210449     0.100000
    54.412462    25.413405    -3.176807    -1.988770     0.100000
    54.112220    25.426692    -2.945459    -1.710449     0.100000
    47.450463    22.329056    -2.026807    -1.710449     0.100000
    44.924620     9.859608    -2.945459    -3.488770     0.100000
    44.924620     9.859608    -2.945459    -3.488770     0.100000
    47.450463    22.329056    -2.026807    -1.710449     0.100000
    17.883259     0.004154    -2.026807    -3.488770     0.100000
    53.717683    23.362100    -3.232959    -2.835449     0.100000
    43.481340    11.126114    -2.314307    -2.835449     0.100000
    43.563575     8.388445    -3.232959    -3.863770     0.100000
    43.563575     8.388445    -3.232959    -3.863770     0.100000
    43.481340    11.126114    -2.314307    -2.835449     0.100000
    18.420018     0.001357    -2.314307    -3.863770     0.100000
    50.172258    24.190493    -2.082959    -1.335449     0.100000
    54.938743    25.810490    -3.464307    -1.335449     0.100000
    44.483916    16.161737    -2.082959    -2.363770     0.100000
    44.483916    16.161737    -2.082959    -2.363770     0.100000
    54.938743    25.810490    -3.464307    -1.335449     0.100000
    54.644314    25.371797    -3.464307    -2.363770     0.100000
    22.966252     0.735824    -2.657959    -3.585449     0.100000
    16.813074     0.000462    -1.739307    -3.585449     0.100000
    47.324700    13.564584    -2.657959    -3.113770     0.100000
    47.324700    13.564584    -2.657959    -3.113770     0.100000
    16.813074     0.000462    -1.739307    -3.585449     0.100000
    16.860960     0.006720    -1.739307    -3.113770     0.100000
    54.969106    25.752928    -3.807959    -2.085449     0.100000
    53.596816    24.829750    -2.889307    -2.085449     0.100000
    55.027423    25.829749    -3.807959    -1.613770     0.100000
    55.027423    25.829749    -3.807959    -1.613770     0.100000
    53.596816    24.829750    -2.889307    -2.085449     0.100000
    54.060573    25.448369    -2.889307    -1.613770     0.100000
    53.674382    22.090645    -3.736084    -3.491699     0.100000
    32.975652     3.366436    -2.673682    -3.491699     0.100000
    53.983790    22.929530    -3.736084    -3.395020     0.100000
    53.983790    22.929530    -3.736084    -3.395020     0.100000
    32.975652     3.366436    -2.673682    -3.491699     0.100000
    39.271082     6.222900    -2.673682    -3.395020     0.100000
    52.332350    24.092871    -2.586084    -1.991699     0.100000
    54.991457    25.775215    -3.823682    -1.991699     0.100000
    52.495922    24.412213    -2.586084    -1.895020     0.100000
    52.495922    24.412213    -2.586084    -1.895020     0.100000
    54.991457    25.775215    -3.823682    -1.991699     0.100000
    55.001538    25.794988    -3.823682    -1.895020     0.100000
    35.511099     6.330092    -2.011084    -2.741699     0.100000
    38.978368     8.420197    -2.098682    -2.741699     0.100000
    38.395344     8.773362    -2.011084    -2.645020     0.100000
    38.395344     8.773362    -2.011084    -2.645020     0.100000
    38.978368     8.420197    -2.098682    -2.741699     0.100000
    41.216171    10.795687    -2.098682    -2.645020     0.100000
    54.762012    25.758172    -3.161084    -1.241699     0.100000
    54.834819    25.780845    -3.248682    -1.241699     0.100000
    54.808967    25.775449    -3.161084    -1.145020     0.100000
    54.808967    25.775449    -3.161084    -1.145020     0.100000
    54.834819    25.780845    -3.248682    -1.241699     0.100000
    54.873291    25.794977    -3.248682    -1.145020     0.100000
    50.398433    17.369432    -2.873584    -3.116699     0.100000
    54.129798    23.686802    -3.536182    -3.116699     0.100000
    54.114057    25.501024    -2.873584    -1.520020     0.100000
    54.114057    25.501024    -2.873584    -1.520020     0.100000
    54.129798    23.686802    -3.536182    -3.116699     0.100000
    54.931375    25.799088    -3.536182    -1.520020     0.100000
    42.211466    20.128712    -1.723584    -1.616699     0.100000
    51.779262    24.515176    -2.386182    -1.616699     0.100000
    16.826900     0.013084    -1.723584    -3.020020     0.100000
    16.826900     0.013084    -1.723584    -3.020020     0.100000
    51.779262    24.515176    -2.386182    -1.616699     0.100000
    42.769425     9.855393    -2.386182    -3.020020     0.100000
    18.449885     0.003760    -2.298584    -3.866699     0.100000
    27.807879     1.735725    -2.961182    -3.866699     0.100000
    48.743704    20.454128    -2.298584    -2.270020     0.100000
    48.743704    20.454128    -2.298584    -2.270020     0.100000
    27.807879     1.735725    -2.961182    -3.866699     0.100000
    53.649730    24.579927    -2.961182    -2.270020     0.100000
    54.624138    25.349790    -3.448584    -2.366699     0.100000
    37.198976    10.595329    -1.811182    -2.366699     0.100000
    49.681083    14.598823    -3.448584    -3.770020     0.100000
    49.681083    14.598823    -3.448584    -3.770020     0.100000
    37.198976    10.595329    -1.811182    -2.366699     0.100000
    17.111441     0.000140    -1.811182    -3.770020     0.100000
    54.706293    25.295408    -3.592334    -2.554199     0.100000
    53.773390    24.125983    -3.104932    -2.554199     0.100000
    54.084231    23.441228    -3.592334    -3.207520     0.100000
    54.084231    23.441228    -3.592334    -3.207520     0.100000
    53.773390    24.125983    -3.104932    -2.554199     0.100000
    51.822772    19.179748    -3.104932    -3.207520     0.100000
    53.556015    25.394803    -2.442334    -1.054199     0.100000
    50.431090    24.398259    -1.954932    -1.054199     0.100000
    51.948087    24.464358    -2.442334    -1.707520     0.100000
    51.948087    24.464358    -2.442334    -1.707520     0.100000
    50.431090    24.398259    -1.954932    -1.054199     0.100000
    46.285530    21.762058    -1.954932    -1.707520     0.100000
    17.384431     0.005100    -1.867334    -3.304199     0.100000
    54.077397    23.272984    -3.679932    -3.304199     0.100000
    17.363710     0.000770    -1.867334    -3.957520     0.100000
    17.363710     0.000770    -1.867334    -3.957520     0.100000
    54.077397    23.272984    -3.679932    -3.304199     0.100000
    51.223284    16.856041    -3.679932    -3.957520     0.100000
    54.206439    25.419737    -3.017334    -1.804199     0.100000
    52.319479    24.486423    -2.529932    -1.804199     0.100000
    53.614574    24.164466    -3.017334    -2.457520     0.100000
    53.614574    24.164466    -3.017334    -2.457520     0.100000
    52.319479    24.486423    -2.529932    -1.804199     0.100000
    50.606392    20.998468    -2.529932    -2.457520     0.100000
    48.550518    13.226088    -3.304834    -3.679199     0.100000
    18.350666     0.004203    -2.242432    -3.679199     0.100000
    54.552110    25.474776    -3.304834    -2.082520     0.100000
    54.552110    25.474776    -3.304834    -2.082520     0.100000
    18.350666     0.004203    -2.242432    -3.679199     0.100000
    48.801523    21.571895    -2.242432    -2.082520     0.100000
    47.066424    19.743158    -2.154834    -2.179199     0.100000
    54.628529    25.475994    -3.392432    -2.179199     0.100000
    18.200018     0.005237    -2.154834    -3.582520     0.100000
    18.200018     0.005237    -2.154834    -3.582520     0.100000
    54.628529    25.475994    -3.392432    -2.179199     0.100000
    50.944729    16.703055    -3.392432    -3.582520     0.100000
    49.949700    17.370462    -2.729834    -2.929199     0.100000
    50.901784    18.675593    -2.817432    -2.929199     0.100000
    53.970600    25.495582    -2.729834    -1.332520     0.100000
    53.970600    25.495582    -2.729834    -1.332520     0.100000
    50.901784    18.675593    -2.817432    -2.929199     0.100000
    54.185016    25.565924    -2.817432    -1.332520     0.100000
    55.066878    25.850118    -3.879834    -1.429199     0.100000
    55.084333    25.856024    -3.967432    -1.429199     0.100000
    54.837444    25.292744    -3.879834    -2.832520     0.100000
    54.837444    25.292744    -3.879834    -2.832520     0.100000
    55.084333    25.856024    -3.967432    -1.429199     0.100000
    54.896748    25.399301    -3.967432    -2.832520     0.100000
    53.556182    21.607166    -3.915771    -3.726074     0.100000
    43.698929     8.569537    -3.140869    -3.726074     0.100000
    53.564490    21.628331    -3.915771    -3.723145     0.100000
    53.564490    21.628331    -3.915771    -3.723145     0.100000
    43.698929     8.569537    -3.140869    -3.726074     0.100000
    43.776456     8.629785    -3.140869    -3.723145     0.100000
    52.890232    24.042935    -2.765772    -2.226074     0.100000
    43.634222    16.768974    -1.990869    -2.226074     0.100000
    52.894866    24.053799    -2.765772    -2.223145     0.100000
    52.894866    24.053799    -2.765772    -2.223145     0.100000
    43.634222    16.768974    -1.990869    -2.226074     0.100000
    43.657344    16.813123    -1.990869    -2.223145     0.100000
    34.665347     4.897689    -2.190771    -2.976074     0.100000
    54.591925    24.721976    -3.715869    -2.976074     0.100000
    34.806903     4.969047    -2.190771    -2.973145     0.100000
    34.806903     4.969047    -2.190771    -2.973145     0.100000
    54.591925    24.721976    -3.715869    -2.976074     0.100000
    54.594025    24.728558    -3.715869    -2.973145     0.100000
    54.816276    25.761385    -3.340771    -1.476074     0.100000
    53.156879    25.168510    -2.565869    -1.476074     0.100000
    54.817308    25.761993    -3.340771    -1.473145     0.100000
    54.817308    25.761993    -3.340771    -1.473145     0.100000
    53.156879    25.168510    -2.565869    -1.476074     0.100000
    53.162642    25.172042    -2.565869    -1.473145     0.100000
    53.524942    23.693608    -3.053272    -2.601074     0.100000
    25.665950     2.689776    -1.703369    -2.601074     0.100000
    54.737648    25.754628    -3.053272    -1.098145     0.100000
    54.737648    25.754628    -3.053272    -1.098145     0.100000
    25.665950     2.689776    -1.703369    -2.601074     0.100000
    46.689177    23.103087    -1.703369    -1.098145     0.100000
    49.559365    24.100224    -1.903272    -1.101074     0.100000
    54.488877    25.679186    -2.853369    -1.101074     0.100000
    35.605880     7.388017    -1.903272    -2.598145     0.100000
    35.605880     7.388017    -1.903272    -2.598145     0.100000
    54.488877    25.679186    -2.853369    -1.101074     0.100000
    52.603067    22.533892    -2.853369    -2.598145     0.100000
    31.439075     3.000676    -2.478271    -3.351074     0.100000
    18.858780     0.078707    -2.278369    -3.351074     0.100000
    51.886631    24.177693    -2.478271    -1.848145     0.100000
    51.886631    24.177693    -2.478271    -1.848145     0.100000
    18.858780     0.078707    -2.278369    -3.351074     0.100000
    50.135178    23.234954    -2.278369    -1.848145     0.100000
    54.917630    25.757156    -3.628271    -1.851074     0.100000
    54.775419    25.684200    -3.428369    -1.851074     0.100000
    53.808000    22.602377    -3.628271    -3.348145     0.100000
    53.808000    22.602377    -3.628271    -3.348145     0.100000
    54.775419    25.684200    -3.428369    -1.851074     0.100000
    53.003425    20.907924    -3.428369    -3.348145     0.100000
    53.894726    23.126188    -3.484522    -3.163574     0.100000
    39.627423     7.069224    -2.422119    -3.163574     0.100000
    54.400707    24.589916    -3.484522    -2.785645     0.100000
    54.400707    24.589916    -3.484522    -2.785645     0.100000
    39.627423     7.069224    -2.422119    -3.163574     0.100000
    46.695344    14.476122    -2.422119    -2.785645     0.100000
    51.236633    24.215271    -2.334522    -1.663574     0.100000
    54.920265    25.783151    -3.572119    -1.663574     0.100000
    52.427430    24.997644    -2.334522    -1.285645     0.100000
    52.427430    24.997644    -2.334522    -1.285645     0.100000
    54.920265    25.783151    -3.572119    -1.663574     0.100000
    54.997845    25.830667    -3.572119    -1.285645     0.100000
    16.910772     0.000352    -1.759521    -3.913574     0.100000
    17.289051     0.000779    -1.847119    -3.913574     0.100000
    16.920646     0.001094    -1.759521    -3.535645     0.100000
    16.920646     0.001094    -1.759521    -3.535645     0.100000
    17.289051     0.000779    -1.847119    -3.913574     0.100000
    17.259487     0.000581    -1.847119    -3.535645     0.100000
    53.262679    23.901689    -2.909521    -2.413574     0.100000
    53.601650    24.250147    -2.997119    -2.413574     0.100000
    53.715396    24.970753    -2.909521    -2.035645     0.100000
    53.715396    24.970753    -2.909521    -2.035645     0.100000
    53.601650    24.250147    -2.997119    -2.413574     0.100000
    53.974254    25.134632    -2.997119    -2.035645     0.100000
    49.015123    14.017083    -3.197021    -3.538574     0.100000
    53.918329    22.609804    -3.859619    -3.538574     0.100000
    54.173728    24.845802    -3.197021    -2.410645     0.100000
    54.173728    24.845802    -3.197021    -2.410645     0.100000
    53.918329    22.609804    -3.859619    -3.538574     0.100000
    54.945014    25.652825    -3.859619    -2.410645     0.100000
    45.995025    19.932484    -2.047022    -2.038574     0.100000
    52.895249    24.444624    -2.709619    -2.038574     0.100000
    17.895023     0.000689    -2.047022    -3.910645     0.100000
    17.895023     0.000689    -2.047022    -3.910645     0.100000
    52.895249    24.444624    -2.709619    -2.038574     0.100000
    18.923809     0.015186    -2.709619    -3.910645     0.100000
    49.730563    17.876438    -2.622021    -2.788574     0.100000
    53.954914    23.855290    -3.284619    -2.788574     0.100000
    53.076396    25.014575    -2.622021    -1.660645     0.100000
    53.076396    25.014575    -2.622021    -1.660645     0.100000
    53.954914    23.855290    -3.284619    -2.788574     0.100000
    54.695801    25.691296    -3.284619    -1.660645     0.100000
    55.058142    25.849613    -3.772022    -1.288574     0.100000
    50.913904    24.482870    -2.134619    -1.288574     0.100000
    54.512062    24.425442    -3.772022    -3.160645     0.100000
    54.512062    24.425442    -3.772022    -3.160645     0.100000
    50.913904    24.482870    -2.134619    -1.288574     0.100000
    22.576093     0.868757    -2.134619    -3.160645     0.100000
    54.864741    25.420177    -3.843897    -2.694824     0.100000
    54.691417    25.154411    -3.643994    -2.694824     0.100000
    55.023099    25.819369    -3.843897    -1.754395     0.100000
    55.023099    25.819369    -3.843897    -1.754395     0.100000
    54.691417    25.154411    -3.643994    -2.694824     0.100000
    54.941893    25.782558    -3.643994    -1.754395     0.100000
    54.067446    25.544723    -2.693897    -1.194824     0.100000
    53.443255    25.348610    -2.493994    -1.194824     0.100000
    45.212645    10.820683    -2.693897    -3.254395     0.100000
    45.212645    10.820683    -2.693897    -3.254395     0.100000
    53.443255    25.348610    -2.493994    -1.194824     0.100000
    38.592627     6.192604    -2.493994    -3.254395     0.100000
    18.130955     0.007735    -2.118896    -3.444824     0.100000
    48.590280    13.702171    -3.068994    -3.444824     0.100000
    52.068453    24.929600    -2.118896    -1.004395     0.100000
    52.068453    24.929600    -2.118896    -1.004395     0.100000
    48.590280    13.702171    -3.068994    -3.444824     0.100000
    54.802908    25.774734    -3.068994    -1.004395     0.100000
    54.570629    25.536092    -3.268896    -1.944824     0.100000
    44.170132    19.163818    -1.918994    -1.944824     0.100000
    54.251729    24.795046    -3.268896    -2.504395     0.100000
    54.251729    24.795046    -3.268896    -2.504395     0.100000
    44.170132    19.163818    -1.918994    -1.944824     0.100000
    38.329669     9.994305    -1.918994    -2.504395     0.100000
    32.012333     2.899069    -2.981396    -3.819824     0.100000
    19.271230     0.062462    -2.781494    -3.819824     0.100000
    52.437630    21.165951    -2.981396    -2.879395     0.100000
    52.437630    21.165951    -2.981396    -2.879395     0.100000
    19.271230     0.062462    -2.781494    -3.819824     0.100000
    50.854541    18.840158    -2.781494    -2.879395     0.100000
    38.518951    12.019659    -1.831397    -2.319824     0.100000
    54.990740    25.723080    -3.931494    -2.319824     0.100000
    46.406820    22.716751    -1.831397    -1.379395     0.100000
    46.406820    22.716751    -1.831397    -1.379395     0.100000
    54.990740    25.723080    -3.931494    -2.319824     0.100000
    55.082108    25.856050    -3.931494    -1.379395     0.100000
    42.143668     9.134299    -2.406397    -3.069824     0.100000
    33.875176     4.460518    -2.206494    -3.069824     0.100000
    18.598882     0.007848    -2.406397    -3.629395     0.100000
    18.598882     0.007848    -2.406397    -3.629395     0.100000
    33.875176     4.460518    -2.206494    -3.069824     0.100000
    18.301058     0.005230    -2.206494    -3.629395     0.100000
    54.931165    25.795575    -3.556396    -1.569824     0.100000
    54.796745    25.744907    -3.356494    -1.569824     0.100000
    54.807750    25.630237    -3.556396    -2.129395     0.100000
    54.807750    25.630237    -3.556396    -2.129395     0.100000
    54.796745    25.744907    -3.356494    -1.569824     0.100000
    54.602355    25.484074    -3.356494    -2.129395     0.100000
    54.229189    23.680960    -3.700146    -3.257324     0.100000
    18.091431     0.023616    -2.062744    -3.257324     0.100000
    54.996637    25.820358    -3.700146    -1.566895     0.100000
    54.996637    25.820358    -3.700146    -1.566895     0.100000
    18.091431     0.023616    -2.062744    -3.257324     0.100000
    48.715738    23.306726    -2.062744    -1.566895     0.100000
    52.532409    24.662725    -2.550146    -1.757324     0.100000
    54.569492    25.612157    -3.212744    -1.757324     0.100000
    45.945807    12.388608    -2.550146    -3.066895     0.100000
    45.945807    12.388608    -2.550146    -3.066895     0.100000
    54.569492    25.612157    -3.212744    -1.757324     0.100000
    53.167813    21.975037    -3.212744    -3.066895     0.100000
    40.039408    11.199861    -1.975146    -2.507324     0.100000
    51.392786    21.549088    -2.637744    -2.507324     0.100000
    42.467739    15.003248    -1.975146    -2.316895     0.100000
    42.467739    15.003248    -1.975146    -2.316895     0.100000
    51.392786    21.549088    -2.637744    -2.507324     0.100000
    51.946607    22.958046    -2.637744    -2.316895     0.100000
    54.845032    25.787400    -3.125147    -1.007324     0.100000
    55.093286    25.861778    -3.787744    -1.007324     0.100000
    40.526106     6.464928    -3.125147    -3.816895     0.100000
    40.526106     6.464928    -3.125147    -3.816895     0.100000
    55.093286    25.861778    -3.787744    -1.007324     0.100000
    52.627602    19.527766    -3.787744    -3.816895     0.100000
    54.143641    23.999717    -3.412647    -2.882324     0.100000
    52.051917    20.560969    -2.925244    -2.882324     0.100000
    52.332510    19.397305    -3.412647    -3.441895     0.100000
    52.332510    19.397305    -3.412647    -3.441895     0.100000
    52.051917    20.560969    -2.925244    -2.882324     0.100000
    45.762676    10.710541    -2.925244    -3.441895     0.100000
    51.604969    24.666837    -2.262646    -1.382324     0.100000
    45.355676    22.288999    -1.775244    -1.382324     0.100000
    49.658458    22.602099    -2.262646    -1.941895     0.100000
    49.658458    22.602099    -2.262646    -1.941895     0.100000
    45.355676    22.288999    -1.775244    -1.382324     0.100000
    40.846234    17.067385    -1.775244    -1.941895     0.100000
    33.374283     3.407059    -2.837646    -3.632324     0.100000
    51.528204    17.609245    -3.500244    -3.632324     0.100000
    52.213620    21.626673    -2.837646    -2.691895     0.100000
    52.213620    21.626673    -2.837646    -2.691895     0.100000
    51.528204    17.609245    -3.500244    -3.632324     0.100000
    54.509915    24.882239    -3.500244    -2.691895     0.100000
    55.030339    25.788136    -3.987646    -2.132324     0.100000
    49.914533    22.113956    -2.350244    -2.132324     0.100000
    55.106239    25.865304    -3.987646    -1.191895     0.100000
    55.106239    25.865304    -3.987646    -1.191895     0.100000
    49.914533    22.113956    -2.350244    -2.132324     0.100000
    52.800387    25.144399    -2.350244    -1.191895     0.100000
    54.031908    22.816764    -3.983154    -3.626465     0.100000
    17.756105     0.001055    -1.995361    -3.626465     0.100000
    54.558837    24.344086    -3.983154    -3.354004     0.100000
    54.558837    24.344086    -3.983154    -3.354004     0.100000
    17.756105     0.001055    -1.995361    -3.626465     0.100000
    17.809896     0.006873    -1.995361    -3.354004     0.100000
    53.337856    24.587012    -2.833154    -2.126465     0.100000
    54.258906    25.241957    -3.145361    -2.126465     0.100000
    53.664650    25.106377    -2.833154    -1.854004     0.100000
    53.664650    25.106377    -2.833154    -1.854004     0.100000
    54.258906    25.241957    -3.145361    -2.126465     0.100000
    54.422849    25.501212    -3.145361    -1.854004     0.100000
    40.864825     8.857094    -2.258154    -2.876465     0.100000
    48.209558    15.515378    -2.570361    -2.876465     0.100000
    45.701544    14.997100    -2.258154    -2.604004     0.100000
    45.701544    14.997100    -2.258154    -2.604004     0.100000
    48.209558    15.515378    -2.570361    -2.876465     0.100000
    50.336191    19.803052    -2.570361    -2.604004     0.100000
    54.895783    25.794830    -3.408154    -1.376465     0.100000
    55.032277    25.839732    -3.720361    -1.376465     0.100000
    54.972754    25.825465    -3.408154    -1.104004     0.100000
    54.972754    25.825465    -3.408154    -1.104004     0.100000
    55.032277    25.839732    -3.720361    -1.376465     0.100000
    55.069944    25.854681    -3.720361    -1.104004     0.100000
    53.887463    24.376348    -3.120654    -2.501465     0.100000
    52.860119    23.200376    -2.857861    -2.501465     0.100000
    54.588174    25.680721    -3.120654    -1.479004     0.100000
    54.588174    25.680721    -3.120654    -1.479004     0.100000
    52.860119    23.200376    -2.857861    -2.501465     0.100000
    54.118812    25.514008    -2.857861    -1.479004     0.100000
    50.890863    24.550720    -1.970654    -1.001465     0.100000
    47.674935    23.469253    -1.707861    -1.001465     0.100000
    19.374417     0.314175    -1.970654    -2.979004     0.100000
    19.374417     0.314175    -1.970654    -2.979004     0.100000
    47.674935    23.469253    -1.707861    -1.001465     0.100000
    16.719187     0.008077    -1.707861    -2.979004     0.100000
    40.804158     7.494934    -2.545654    -3.251465     0.100000
    53.452138    22.038648    -3.432861    -3.251465     0.100000
    51.473106    22.891409    -2.545654    -2.229004     0.100000
    51.473106    22.891409    -2.545654    -2.229004     0.100000
    53.452138    22.038648    -3.432861    -3.251465     0.100000
    54.658407    25.471364    -3.432861    -2.229004     0.100000
    54.966984    25.794242    -3.695654    -1.751465     0.100000
    50.489619    23.692319    -2.282861    -1.751465     0.100000
    52.417516    19.161529    -3.695654    -3.729004     0.100000
    52.417516    19.161529    -3.695654    -3.729004     0.100000
    50.489619    23.692319    -2.282861    -1.751465     0.100000
    18.411859     0.003841    -2.282861    -3.729004     0.100000
    54.251267    24.011889    -3.551904    -3.063965     0.100000
    54.301511    24.111008    -3.576611    -3.063965     0.100000
    54.070948    23.482434    -3.551904    -3.166504     0.100000
    54.070948    23.482434    -3.551904    -3.166504     0.100000
    54.301511    24.111008    -3.576611    -3.063965     0.100000
    54.131337    23.608039    -3.576611    -3.166504     0.100000
    52.038387    24.679516    -2.401904    -1.563965     0.100000
    52.202604    24.744689    -2.426611    -1.563965     0.100000
    51.760466    24.440803    -2.401904    -1.666504     0.100000
    51.760466    24.440803    -2.401904    -1.666504     0.100000
    52.202604    24.744689    -2.426611    -1.563965     0.100000
    51.938226    24.518453    -2.426611    -1.666504     0.100000
    17.224820     0.001127    -1.826904    -3.813965     0.100000
    33.757551     3.474151    -3.001611    -3.813965     0.100000
    17.205195     0.000640    -1.826904    -3.916504     0.100000
    17.205195     0.000640    -1.826904    -3.916504     0.100000
    33.757551     3.474151    -3.001611    -3.813965     0.100000
    28.857968     1.992826    -3.001611    -3.916504     0.100000
    53.651485    24.502450    -2.976904    -2.313965     0.100000
    39.197178    12.571546    -1.851611    -2.313965     0.100000
    53.525145    24.164513    -2.976904    -2.416504     0.100000
    53.525145    24.164513    -2.976904    -2.416504     0.100000
    39.197178    12.571546    -1.851611    -2.313965     0.100000
    37.698068    10.428889    -1.851611    -2.416504     0.100000
    51.156881    17.341718    -3.264404    -3.438965     0.100000
    38.736424     5.858872    -2.714111    -3.438965     0.100000
    54.511614    25.470586    -3.264404    -2.041504     0.100000
    54.511614    25.470586    -3.264404    -2.041504     0.100000
    38.736424     5.858872    -2.714111    -3.438965     0.100000
    52.913278    24.450850    -2.714111    -2.041504     0.100000
    47.705041    21.417778    -2.114404    -1.938965     0.100000
    55.011647    25.795109    -3.864111    -1.938965     0.100000
    18.062565     0.002138    -2.114404    -3.541504     0.100000
